x,x2,x3,d,quantity,x_c
25,638,16125,1,5538,5
10,93,891,0,5614,-10
22,499,11132,1,4680,2
25,618,15368,1,3693,5
25,603,14807,1,5722,5
17,302,5246,0,6331,-3
17,286,4832,0,5371,-3
12,139,1644,0,6031,-8
13,158,1993,0,6799,-7
15,212,3077,0,4934,-5
32,1027,32903,1,6223,12
18,313,5551,0,4592,-2
13,182,2448,0,5013,-7
16,258,4141,0,5178,-4
22,503,11269,1,5418,2
22,465,10026,1,5865,2
23,540,12562,1,4003,3
26,660,16949,1,4889,6
18,315,5586,0,5512,-2
20,392,7766,0,4385,0
20,418,8558,1,5207,0
17,274,4537,0,4481,-3
23,546,12742,1,4061,3
17,277,4620,0,6257,-3
21,457,9759,1,5241,1
21,451,9590,1,5511,1
20,386,7571,0,4520,0
21,436,9110,1,6401,1
18,323,5799,0,5476,-2
18,313,5527,0,5187,-2
8,68,557,0,4597,-12
16,241,3751,0,5769,-4
25,622,15518,1,7195,5
21,458,9797,1,4353,1
14,188,2572,0,5469,-6
18,309,5420,0,5822,-2
18,314,5556,0,5903,-2
30,884,26305,1,4723,10
20,405,8147,1,5055,0
18,333,6080,0,5546,-2
24,567,13510,1,6245,4
21,454,9676,1,6048,1
24,575,13797,1,5870,4
24,560,13239,1,2596,4
29,870,25646,1,5810,9
10,92,888,0,5218,-10
17,292,4987,0,2807,-3
20,383,7481,0,4285,0
26,680,17728,1,7107,6
24,595,14519,1,8074,4
19,372,7178,0,6018,-1
14,200,2822,0,5494,-6
23,536,12417,1,5396,3
17,288,4879,0,5878,-3
18,320,5714,0,4098,-2
21,453,9653,1,5786,1
26,700,18520,1,6361,6
22,489,10798,1,6604,2
23,507,11406,1,4149,3
16,246,3862,0,5632,-4
20,413,8378,1,6996,0
14,190,2623,0,3731,-6
28,766,21192,1,5052,8
25,601,14722,1,5319,5
27,715,19134,1,5488,7
18,323,5803,0,5170,-2
19,367,7025,0,4833,-1
21,439,9187,1,5355,1
14,201,2855,0,6234,-6
11,121,1333,0,3596,-9
22,464,9989,1,7318,2
21,449,9516,1,5377,1
15,235,3603,0,3260,-5
14,204,2910,0,5017,-6
19,357,6759,0,5512,-1
20,390,7697,0,5449,0
17,300,5201,0,4160,-3
21,462,9916,1,4859,1
30,921,27959,1,4273,10
9,83,756,0,4814,-11
18,337,6185,0,5319,-2
16,249,3930,0,5004,-4
19,378,7353,0,4927,-1
24,566,13478,1,4704,4
11,120,1316,0,4887,-9
21,427,8833,1,6686,1
24,586,14183,1,4645,4
19,354,6672,0,6025,-1
28,794,22371,1,5251,8
26,694,18267,1,3093,6
29,831,23960,1,5000,9
18,332,6061,0,4504,-2
25,633,15909,1,3477,5
22,478,10437,1,6408,2
22,505,11334,1,5797,2
21,431,8944,1,7529,1
18,341,6296,0,7095,-2
8,70,582,0,5383,-12
19,347,6459,0,4928,-1
24,564,13382,1,5538,4
17,303,5285,0,6894,-3
16,245,3832,0,2373,-4
15,239,3686,0,7074,-5
22,463,9969,1,5239,2
21,436,9108,1,6420,1
14,187,2563,0,4909,-6
25,642,16277,1,3737,5
17,285,4813,0,4599,-3
17,281,4703,0,5613,-3
16,242,3766,0,5106,-4
19,348,6497,0,5779,-1
20,416,8484,1,5882,0
26,666,17179,1,5207,6
19,369,7090,0,5168,-1
21,444,9365,1,5510,1
21,455,9705,1,5736,1
20,383,7496,0,6160,0
25,601,14748,1,5612,5
18,339,6251,0,4987,-2
27,751,20571,1,5024,7
31,962,29828,1,4547,11
19,377,7330,0,5434,-1
18,326,5887,0,7173,-2
20,387,7607,0,5392,0
23,533,12291,1,6196,3
9,84,770,0,4530,-11
21,446,9421,1,7020,1
23,545,12732,1,4738,3
16,266,4340,0,3372,-4
18,334,6105,0,3476,-2
20,397,7902,0,4146,0
16,255,4062,0,4787,-4
29,862,25327,1,7143,9
19,368,7063,0,3828,-1
16,241,3749,0,4707,-4
22,465,10023,1,4507,2
22,505,11332,1,3609,2
24,594,14474,1,4465,4
15,211,3072,0,5411,-5
21,444,9349,1,5756,1
21,443,9321,1,6204,1
17,274,4540,0,4467,-3
19,357,6742,0,4227,-1
29,838,24278,1,4265,9
18,339,6253,0,6029,-2
20,388,7629,0,4320,0
16,263,4269,0,5514,-4
25,648,16496,1,5666,5
17,281,4700,0,5345,-3
17,277,4599,0,5753,-3
26,670,17355,1,4595,6
25,636,16033,1,5901,5
21,433,9016,1,6317,1
19,376,7300,0,5961,-1
16,249,3941,0,5422,-4
22,491,10869,1,6794,2
14,191,2644,0,6167,-6
21,439,9197,1,4686,1
22,465,10015,1,3814,2
31,932,28454,1,4281,11
24,570,13621,1,5811,4
24,582,14048,1,5926,4
18,321,5739,0,3608,-2
24,600,14692,1,4868,4
23,519,11836,1,5110,3
23,508,11435,1,4857,3
20,400,7992,0,3904,0
25,627,15691,1,4963,5
24,568,13539,1,4163,4
12,148,1794,0,5873,-8
16,268,4394,0,6737,-4
22,497,11082,1,4910,2
10,96,942,0,4596,-10
22,476,10371,1,6826,2
28,801,22677,1,6250,8
32,998,31545,1,5907,12
23,550,12886,1,5885,3
28,798,22537,1,5491,8
28,804,22810,1,5729,8
21,424,8720,1,5988,1
25,625,15614,1,6527,5
10,105,1073,0,5431,-10
24,586,14190,1,7041,4
19,343,6364,0,5719,-1
17,292,4985,0,4508,-3
17,274,4548,0,7221,-3
21,435,9063,1,6263,1
20,403,8085,1,4706,0
21,443,9325,1,3348,1
22,480,10514,1,6853,2
24,581,14013,1,5296,4
15,220,3258,0,4920,-5
18,314,5569,0,4878,-2
22,469,10157,1,5261,2
20,413,8389,1,6489,0
21,423,8711,1,5873,1
23,511,11565,1,5212,3
15,237,3646,0,3141,-5
14,201,2850,0,4237,-6
31,954,29484,1,4982,11
16,241,3737,0,4803,-4
20,409,8260,1,4859,0
19,373,7217,0,5029,-1
21,442,9281,1,6691,1
22,501,11222,1,5253,2
20,392,7767,0,4765,0
12,155,1937,0,7354,-8
16,268,4381,0,4931,-4
21,450,9560,1,5755,1
10,104,1061,0,4096,-10
21,437,9140,1,6532,1
17,291,4964,0,4405,-3
22,504,11304,1,5290,2
20,416,8470,1,5864,0
19,371,7156,0,4832,-1
17,285,4805,0,5041,-3
26,682,17827,1,5065,6
27,714,19093,1,4588,7
20,386,7592,0,4871,0
22,463,9974,1,6321,2
24,571,13642,1,5248,4
21,445,9375,1,5052,1
11,126,1410,0,5141,-9
16,262,4238,0,5052,-4
20,405,8163,1,7095,0
26,653,16704,1,5107,6
12,133,1542,0,4536,-8
25,633,15919,1,6672,5
27,706,18757,1,5663,7
13,165,2114,0,4833,-7
14,202,2863,0,5109,-6
29,843,24461,1,6542,9
21,439,9207,1,5367,1
20,387,7601,0,5707,0
23,518,11797,1,5329,3
22,485,10681,1,5599,2
21,453,9637,1,4703,1
15,227,3420,0,4792,-5
20,398,7934,0,5842,0
15,218,3217,0,3731,-5
17,277,4615,0,5711,-3
12,156,1948,0,7114,-8
17,297,5122,0,4364,-3
27,738,20039,1,5326,7
22,463,9950,1,5234,2
28,760,20967,1,5457,8
18,337,6182,0,3392,-2
17,287,4852,0,3684,-3
10,98,971,0,4119,-10
24,569,13558,1,7030,4
18,319,5707,0,4521,-2
24,567,13484,1,5446,4
27,722,19395,1,4981,7
22,468,10130,1,5255,2
24,589,14277,1,6517,4
23,542,12628,1,5526,3
19,372,7175,0,4540,-1
18,327,5917,0,4691,-2
16,242,3759,0,5379,-4
17,297,5127,0,2960,-3
16,266,4336,0,6095,-4
18,322,5791,0,5071,-2
20,406,8190,1,4040,0
21,426,8781,1,5323,1
21,430,8916,1,5774,1
21,422,8670,1,5922,1
23,520,11852,1,5140,3
21,457,9765,1,5709,1
14,192,2656,0,4810,-6
20,417,8512,1,6306,0
21,423,8713,1,5595,1
24,569,13570,1,5681,4
21,423,8691,1,4397,1
24,554,13038,1,5233,4
18,312,5503,0,3361,-2
31,957,29623,1,4580,11
17,294,5049,0,7244,-3
17,304,5301,0,4557,-3
22,483,10630,1,6310,2
20,398,7953,0,4844,0
24,574,13766,1,6627,4
17,301,5223,0,3556,-3
16,242,3762,0,4852,-4
24,590,14326,1,5251,4
10,108,1125,0,4892,-10
22,493,10958,1,5772,2
14,196,2736,0,4718,-6
23,507,11399,1,4696,3
21,424,8736,1,7094,1
14,200,2835,0,5172,-6
20,419,8571,1,4492,0
19,367,7029,0,4091,-1
19,368,7065,0,5153,-1
18,327,5909,0,6178,-2
21,438,9151,1,5388,1
18,328,5936,0,4067,-2
20,393,7791,0,6000,0
28,788,22110,1,4019,8
22,489,10823,1,4396,2
35,1249,44143,1,4203,15
24,591,14377,1,4933,4
21,457,9760,1,4889,1
20,402,8052,1,5723,0
19,360,6825,0,5535,-1
15,219,3238,0,4466,-5
19,354,6658,0,4107,-1
22,482,10572,1,7209,2
13,175,2319,0,5472,-7
20,386,7579,0,5785,0
18,318,5672,0,5898,-2
23,509,11473,1,6099,3
20,385,7548,0,6302,0
26,685,17947,1,7509,6
27,721,19369,1,5781,7
15,219,3245,0,7972,-5
21,443,9332,1,5644,1
13,161,2044,0,3804,-7
13,181,2441,0,5695,-7
21,455,9718,1,6096,1
15,220,3266,0,5334,-5
23,540,12542,1,5577,3
15,216,3176,0,2296,-5
14,189,2602,0,5091,-6
25,633,15922,1,5936,5
19,352,6591,0,5567,-1
27,718,19228,1,3750,7
21,447,9440,1,6777,1
21,426,8785,1,6056,1
12,156,1948,0,5838,-8
25,619,15391,1,5124,5
24,555,13085,1,5237,4
16,247,3893,0,4828,-4
9,77,670,0,5712,-11
13,164,2092,0,4975,-7
19,378,7346,0,3865,-1
21,458,9799,1,4958,1
22,481,10560,1,4810,2
28,790,22216,1,5467,8
26,701,18552,1,3262,6
17,288,4876,0,5615,-3
20,403,8100,1,4325,0
18,315,5599,0,3195,-2
16,251,3976,0,4855,-4
20,405,8164,1,7552,0
22,500,11170,1,6427,2
30,878,26011,1,8045,10
13,172,2262,0,4590,-7
19,370,7132,0,4882,-1
31,949,29245,1,7024,11
25,622,15524,1,5804,5
18,337,6173,0,5414,-2
14,191,2642,0,5121,-6
15,213,3111,0,6307,-5
24,566,13474,1,4866,4
22,464,9992,1,3928,2
8,67,552,0,5334,-12
9,88,828,0,7762,-11
18,337,6180,0,3212,-2
21,435,9076,1,6133,1
22,490,10833,1,5622,2
17,292,4983,0,3454,-3
17,277,4610,0,6201,-3
19,380,7412,0,4157,-1
22,498,11104,1,3275,2
32,1047,33891,1,3058,12
19,351,6580,0,4346,-1
22,494,10969,1,4322,2
23,513,11612,1,5803,3
16,254,4044,0,5789,-4
25,625,15628,1,5663,5
29,819,23448,1,6853,9
23,509,11468,1,5814,3
23,543,12657,1,3666,3
15,215,3148,0,5251,-5
27,737,19989,1,5370,7
14,200,2836,0,5011,-6
12,134,1553,0,6667,-8
17,273,4503,0,4647,-3
19,380,7398,0,5272,-1
19,358,6765,0,4521,-1
21,439,9210,1,5330,1
12,143,1711,0,3507,-8
17,287,4852,0,6035,-3
16,250,3943,0,5650,-4
16,242,3773,0,6890,-4
17,272,4492,0,5384,-3
23,522,11937,1,4122,3
18,332,6046,0,5589,-2
19,351,6570,0,4504,-1
27,716,19176,1,6141,7
25,627,15697,1,4781,5
21,447,9464,1,5776,1
20,406,8194,1,3076,0
23,528,12127,1,5430,3
15,235,3600,0,5624,-5
18,337,6198,0,5015,-2
4,13,47,0,5443,-16
24,592,14421,1,4925,4
13,159,2002,0,4224,-7
25,626,15658,1,6998,5
15,230,3479,0,4452,-5
15,237,3639,0,6275,-5
16,251,3975,0,4566,-4
27,725,19531,1,5846,7
21,422,8675,1,5670,1
18,329,5969,0,5656,-2
22,503,11271,1,3801,2
30,905,27233,1,3340,10
20,400,7991,0,4703,0
21,429,8899,1,6176,1
11,120,1318,0,4974,-9
22,465,10032,1,6320,2
20,420,8603,1,6049,0
20,406,8174,1,5576,0
25,615,15237,1,5061,5
35,1204,41753,1,4824,15
16,265,4311,0,6749,-4
21,430,8914,1,6374,1
19,351,6568,0,7292,-1
15,217,3206,0,5098,-5
17,294,5054,0,5329,-3
24,573,13717,1,2832,4
20,389,7679,0,5337,0
21,438,9169,1,6017,1
18,317,5652,0,4564,-2
21,454,9663,1,5875,1
15,228,3446,0,3973,-5
17,299,5163,0,5954,-3
23,552,12967,1,5225,3
19,368,7068,0,4670,-1
20,386,7585,0,6965,0
15,228,3439,0,5426,-5
22,471,10237,1,6392,2
23,514,11644,1,4700,3
22,492,10900,1,6552,2
19,350,6549,0,5670,-1
23,508,11435,1,6438,3
24,588,14276,1,5095,4
26,672,17421,1,4988,6
19,370,7109,0,5620,-1
11,123,1357,0,5587,-9
18,330,5982,0,3350,-2
12,144,1728,0,3051,-8
25,616,15274,1,6866,5
18,316,5627,0,4647,-2
13,171,2230,0,4368,-7
19,375,7268,0,5211,-1
19,352,6598,0,5271,-1
21,456,9741,1,4054,1
15,217,3203,0,4758,-5
18,319,5707,0,4278,-2
21,442,9298,1,5697,1
23,539,12505,1,4103,3
21,462,9934,1,5805,1
14,187,2548,0,6255,-6
14,205,2930,0,5810,-6
24,557,13142,1,4497,4
19,376,7280,0,5259,-1
9,78,686,0,5663,-11
20,408,8246,1,5373,0
12,144,1734,0,3797,-8
22,467,10093,1,4788,2
23,509,11469,1,6116,3
20,387,7624,0,3436,0
19,342,6333,0,5518,-1
16,259,4161,0,2269,-4
20,394,7811,0,5511,0
25,605,14868,1,3815,5
14,191,2633,0,4569,-6
14,185,2509,0,5432,-6
19,343,6363,0,5581,-1
21,452,9609,1,6539,1
11,120,1310,0,7483,-9
16,249,3933,0,5569,-4
21,425,8758,1,5291,1
16,269,4411,0,4042,-4
26,654,16744,1,5647,6
25,628,15723,1,5358,5
22,491,10868,1,4047,2
12,143,1703,0,3302,-8
21,429,8898,1,5227,1
17,292,5002,0,5220,-3
13,165,2119,0,6644,-7
25,633,15941,1,4085,5
24,577,13858,1,4304,4
17,289,4918,0,7593,-3
26,696,18355,1,4753,6
22,470,10178,1,6037,2
20,394,7835,0,4207,0
32,1045,33778,1,4964,12
11,113,1194,0,5522,-9
24,589,14299,1,4439,4
21,434,9056,1,5990,1
28,797,22507,1,5819,8
19,353,6640,0,4602,-1
18,331,6021,0,5103,-2
19,365,6963,0,4215,-1
19,361,6859,0,5560,-1
23,520,11870,1,7078,3
24,573,13701,1,5396,4
21,420,8615,1,5291,1
16,256,4090,0,4773,-4
21,443,9312,1,5929,1
27,703,18630,1,4998,7
21,427,8830,1,6006,1
23,516,11738,1,3882,3
19,355,6695,0,4554,-1
28,797,22519,1,4884,8
20,408,8253,1,5369,0
19,369,7083,0,4790,-1
14,202,2877,0,6149,-6
18,317,5648,0,4319,-2
17,303,5264,0,4925,-3
17,283,4751,0,4413,-3
23,544,12679,1,5501,3
24,556,13113,1,5462,4
29,839,24303,1,6445,9
20,409,8279,1,6006,0
27,705,18737,1,6090,7
20,397,7920,0,4780,0
24,594,14461,1,5688,4
4,15,60,0,5913,-16
25,611,15110,1,5504,5
22,463,9954,1,5471,2
17,287,4874,0,5149,-3
10,91,863,0,5086,-10
19,354,6657,0,6257,-1
17,298,5139,0,4472,-3
16,259,4157,0,4096,-4
25,621,15483,1,4191,5
21,420,8619,1,6676,1
17,300,5204,0,4513,-3
28,759,20927,1,5051,8
20,387,7624,0,4472,0
18,328,5929,0,4481,-2
17,302,5243,0,5054,-3
26,664,17097,1,4396,6
24,592,14410,1,5074,4
16,244,3807,0,6693,-4
20,418,8531,1,5257,0
11,132,1515,0,6429,-9
20,399,7960,0,2748,0
17,291,4955,0,4352,-3
20,388,7651,0,4312,0
18,334,6097,0,3642,-2
22,473,10272,1,3385,2
18,335,6121,0,6060,-2
12,147,1782,0,4813,-8
30,908,27372,1,5453,10
20,383,7493,0,5644,0
19,352,6601,0,7176,-1
16,265,4307,0,4800,-4
22,488,10786,1,4725,2
21,454,9672,1,4821,1
24,555,13067,1,4777,4
15,211,3069,0,4095,-5
15,234,3585,0,5994,-5
19,345,6397,0,7559,-1
22,491,10883,1,5433,2
15,238,3661,0,5088,-5
27,749,20511,1,3136,7
15,228,3435,0,5487,-5
18,341,6296,0,5593,-2
25,602,14765,1,5531,5
22,487,10747,1,5571,2
29,840,24325,1,5278,9
20,414,8417,1,6785,0
18,320,5727,0,4856,-2
27,737,19988,1,5600,7
22,505,11337,1,7172,2
27,713,19043,1,4265,7
25,632,15892,1,6782,5
20,385,7561,0,5498,0
24,568,13552,1,4404,4
22,484,10655,1,6809,2
16,241,3734,0,4880,-4
18,332,6056,0,5965,-2
34,1188,40943,1,3264,14
27,736,19973,1,4175,7
29,860,25208,1,4859,9
16,248,3899,0,5822,-4
14,209,3014,0,5622,-6
18,329,5977,0,6129,-2
10,101,1021,0,3936,-10
11,128,1444,0,6565,-9
22,471,10238,1,3506,2
28,765,21143,1,5068,8
18,323,5793,0,4790,-2
22,500,11183,1,6438,2
15,210,3053,0,4938,-5
13,158,1984,0,6412,-7
22,464,9994,1,6864,2
30,874,25851,1,4629,10
26,692,18206,1,5779,6
26,671,17393,1,4205,6
19,345,6406,0,5782,-1
26,696,18346,1,5271,6
24,579,13940,1,5494,4
17,295,5055,0,4975,-3
19,357,6756,0,6492,-1
20,416,8483,1,5506,0
33,1066,34811,1,3914,13
23,530,12210,1,7040,3
28,760,20954,1,5180,8
20,397,7898,0,5330,0
9,87,810,0,4450,-11
20,384,7528,0,5807,0
17,289,4916,0,5063,-3
23,519,11813,1,5155,3
16,253,4033,0,4433,-4
17,281,4707,0,4595,-3
14,197,2758,0,5561,-6
21,458,9802,1,6066,1
13,180,2410,0,4807,-7
26,657,16849,1,4830,6
21,451,9564,1,5822,1
22,474,10318,1,6676,2
19,360,6843,0,5078,-1
17,274,4531,0,6179,-3
28,768,21281,1,4066,8
22,504,11308,1,8017,2
33,1065,34773,1,5953,13
12,148,1793,0,5119,-8
16,263,4254,0,5046,-4
16,268,4395,0,7163,-4
16,269,4420,0,6150,-4
19,363,6928,0,5483,-1
24,594,14489,1,6141,4
20,401,8026,1,3976,0
23,519,11813,1,6346,3
22,499,11149,1,8075,2
25,625,15627,1,4574,5
21,450,9531,1,5789,1
15,238,3664,0,3875,-5
15,219,3239,0,5709,-5
15,228,3437,0,4195,-5
22,504,11312,1,3830,2
15,233,3551,0,4044,-5
27,721,19364,1,5052,7
30,892,26641,1,4868,10
25,623,15545,1,5343,5
18,342,6311,0,4739,-2
23,537,12450,1,4989,3
25,613,15173,1,5793,5
22,495,10998,1,5665,2
18,325,5867,0,4170,-2
26,680,17748,1,6342,6
23,521,11882,1,4641,3
21,432,8968,1,5710,1
15,231,3521,0,4325,-5
20,404,8130,1,4977,0
22,481,10545,1,7523,2
11,122,1351,0,6080,-9
24,559,13205,1,4436,4
11,130,1485,0,6386,-9
16,261,4212,0,3536,-4
17,284,4779,0,4066,-3
28,768,21302,1,4311,8
24,576,13824,1,6312,4
31,954,29464,1,4567,11
20,382,7478,0,3876,0
20,417,8514,1,7022,0
19,379,7380,0,6045,-1
22,491,10871,1,7462,2
19,378,7350,0,4995,-1
15,230,3479,0,5848,-5
15,238,3679,0,5371,-5
24,576,13837,1,4138,4
13,181,2437,0,5823,-7
11,129,1473,0,7228,-9
25,614,15198,1,5002,5
24,566,13456,1,5925,4
20,386,7594,0,5662,0
20,413,8394,1,5026,0
17,288,4893,0,4519,-3
22,478,10458,1,5132,2
24,576,13814,1,7258,4
17,304,5306,0,3915,-3
18,325,5851,0,4807,-2
15,237,3646,0,4986,-5
20,405,8144,1,5929,0
16,261,4226,0,4160,-4
27,737,20014,1,4751,7
27,719,19271,1,5880,7
22,490,10834,1,5663,2
22,486,10711,1,4977,2
26,651,16610,1,5731,6
21,445,9389,1,5508,1
26,678,17671,1,7503,6
15,235,3594,0,5264,-5
17,296,5104,0,4205,-3
16,264,4301,0,5793,-4
23,521,11896,1,5843,3
23,520,11861,1,5189,3
22,463,9975,1,6654,2
19,355,6681,0,3920,-1
15,228,3452,0,5181,-5
27,721,19371,1,6600,7
19,346,6433,0,6565,-1
28,786,22030,1,6372,8
19,373,7211,0,3931,-1
15,232,3525,0,6548,-5
23,518,11782,1,6615,3
27,705,18718,1,4052,7
26,684,17879,1,4676,6
13,176,2328,0,6368,-7
18,314,5574,0,5004,-2
17,304,5311,0,4920,-3
26,689,18068,1,3128,6
18,309,5436,0,4620,-2
24,567,13490,1,5418,4
29,844,24532,1,6834,9
16,261,4207,0,4268,-4
17,298,5132,0,6992,-3
19,352,6594,0,4995,-1
17,297,5124,0,6418,-3
24,570,13604,1,4738,4
14,194,2697,0,6146,-6
23,509,11476,1,6149,3
21,442,9282,1,5010,1
19,350,6554,0,4568,-1
23,535,12366,1,4002,3
27,732,19806,1,7336,7
16,265,4312,0,4731,-4
21,460,9855,1,4819,1
33,1061,34575,1,4612,13
20,419,8565,1,4671,0
18,334,6114,0,5474,-2
13,168,2184,0,4616,-7
18,329,5958,0,4430,-2
13,182,2450,0,5326,-7
24,573,13719,1,3431,4
17,306,5345,0,5777,-3
21,421,8646,1,6843,1
20,401,8038,1,5581,0
15,212,3086,0,4325,-5
18,320,5717,0,5706,-2
16,252,3999,0,4771,-4
24,599,14657,1,4249,4
17,302,5257,0,5024,-3
19,370,7110,0,5440,-1
27,713,19026,1,4573,7
28,776,21630,1,4676,8
19,376,7290,0,5992,-1
16,242,3759,0,6573,-4
20,407,8205,1,4668,0
33,1059,34477,1,3135,13
17,306,5348,0,4659,-3
26,694,18267,1,4147,6
25,650,16565,1,5611,5
23,543,12657,1,5584,3
27,752,20626,1,4938,7
24,554,13039,1,6545,4
21,426,8778,1,7316,1
20,382,7453,0,5467,0
27,750,20539,1,5196,7
22,489,10824,1,5481,2
19,366,7003,0,5111,-1
16,251,3984,0,4392,-4
21,459,9834,1,3960,1
21,426,8796,1,6719,1
16,244,3805,0,5373,-4
20,413,8405,1,4354,0
23,511,11561,1,3809,3
20,384,7537,0,5336,0
26,683,17857,1,6737,6
24,563,13370,1,5332,4
14,187,2566,0,6026,-6
8,68,560,0,4792,-12
18,321,5744,0,5875,-2
20,386,7598,0,3862,0
30,872,25746,1,4185,10
13,165,2118,0,6209,-7
22,488,10796,1,4035,2
23,534,12343,1,5777,3
18,337,6190,0,5623,-2
17,278,4632,0,5781,-3
23,540,12565,1,3277,3
16,265,4311,0,6252,-4
20,411,8320,1,5172,0
19,374,7221,0,6641,-1
16,258,4134,0,6381,-4
19,360,6835,0,6287,-1
24,588,14243,1,4561,4
20,397,7909,0,5681,0
30,872,25750,1,5302,10
16,270,4430,0,7116,-4
21,435,9069,1,4676,1
23,518,11798,1,5640,3
27,716,19147,1,5857,7
15,236,3624,0,4152,-5
26,691,18153,1,4961,6
20,418,8550,1,6205,0
14,203,2889,0,4546,-6
26,665,17160,1,5262,6
19,350,6554,0,4365,-1
17,282,4734,0,4531,-3
23,534,12324,1,4760,3
20,392,7774,0,5291,0
17,290,4941,0,5681,-3
23,518,11798,1,5537,3
11,111,1172,0,3698,-9
21,452,9600,1,6485,1
18,310,5455,0,4827,-2
21,429,8890,1,4320,1
9,79,703,0,5548,-11
18,320,5729,0,5587,-2
16,261,4227,0,4918,-4
11,132,1517,0,4651,-9
25,627,15686,1,5179,5
17,275,4561,0,6064,-3
18,335,6125,0,4155,-2
25,612,15138,1,7276,5
15,211,3054,0,6594,-5
20,384,7525,0,3249,0
20,386,7594,0,3306,0
19,347,6467,0,5194,-1
25,626,15654,1,5679,5
16,246,3859,0,6651,-4
13,167,2152,0,5542,-7
28,808,22954,1,2805,8
24,553,13017,1,4422,4
29,845,24581,1,5569,9
19,355,6691,0,5524,-1
22,481,10542,1,6431,2
25,604,14854,1,5650,5
23,545,12732,1,5134,3
26,672,17409,1,5366,6
34,1163,39649,1,4974,14
20,414,8430,1,6106,0
18,321,5739,0,4360,-2
20,409,8283,1,5326,0
9,88,824,0,4628,-11
17,296,5098,0,5715,-3
18,312,5510,0,4385,-2
26,683,17842,1,6389,6
18,306,5364,0,1991,-2
15,229,3475,0,6490,-5
22,491,10876,1,6251,2
12,142,1700,0,4479,-8
19,347,6466,0,5080,-1
16,266,4345,0,5373,-4
22,503,11291,1,5808,2
13,173,2271,0,5351,-7
20,405,8145,1,4282,0
24,560,13251,1,5635,4
21,435,9078,1,6397,1
17,299,5176,0,4872,-3
26,701,18548,1,4572,6
30,891,26588,1,4994,10
16,244,3807,0,3896,-4
15,230,3489,0,3731,-5
24,560,13243,1,4465,4
20,382,7470,0,5668,0
23,539,12499,1,5602,3
16,268,4392,0,5929,-4
13,169,2196,0,2818,-7
19,379,7369,0,3539,-1
15,232,3539,0,6069,-5
27,734,19899,1,5374,7
24,555,13080,1,4886,4
13,178,2380,0,4326,-7
14,205,2946,0,6408,-6
28,766,21215,1,4465,8
8,70,584,0,4188,-12
17,278,4635,0,5628,-3
20,411,8343,1,6034,0
19,358,6772,0,3281,-1
18,333,6069,0,6760,-2
15,221,3276,0,5059,-5
22,478,10452,1,6169,2
13,177,2359,0,5617,-7
20,404,8111,1,5111,0
30,876,25940,1,3911,10
21,439,9191,1,5619,1
18,319,5688,0,3698,-2
19,370,7127,0,3452,-1
21,448,9482,1,5179,1
14,185,2506,0,4386,-6
18,322,5782,0,5974,-2
24,576,13825,1,6636,4
14,207,2977,0,4644,-6
25,643,16294,1,6342,5
13,181,2444,0,3762,-7
15,231,3517,0,6475,-5
19,351,6566,0,4541,-1
26,659,16918,1,5207,6
20,388,7630,0,3469,0
24,599,14669,1,5864,4
15,222,3299,0,6624,-5
20,409,8256,1,3257,0
24,562,13311,1,4758,4
27,721,19352,1,5321,7
16,243,3783,0,5161,-4
17,302,5258,0,4870,-3
19,369,7102,0,4220,-1
10,98,966,0,3965,-10
21,443,9310,1,6238,1
9,82,739,0,4022,-11
24,582,14024,1,5270,4
17,279,4656,0,4799,-3
29,861,25263,1,4670,9
22,495,11014,1,5025,2
23,520,11853,1,6241,3
16,256,4091,0,4795,-4
14,188,2587,0,3318,-6
25,634,15949,1,6764,5
27,731,19782,1,5595,7
13,166,2135,0,6711,-7
17,274,4533,0,5046,-3
20,410,8298,1,6187,0
18,319,5701,0,3864,-2
17,298,5143,0,5243,-3
10,108,1118,0,4241,-10
21,452,9596,1,5517,1
20,402,8047,1,5486,0
8,72,610,0,5241,-12
17,287,4873,0,4525,-3
32,1039,33499,1,5770,12
17,282,4725,0,5542,-3
25,624,15578,1,5007,5
15,226,3404,0,4874,-5
21,422,8681,1,4335,1
23,530,12185,1,6355,3
33,1082,35588,1,5990,13
29,816,23314,1,5722,9
15,231,3512,0,3455,-5
19,364,6939,0,5196,-1
22,498,11116,1,6079,2
18,341,6286,0,2764,-2
15,224,3361,0,5185,-5
15,221,3287,0,5725,-5
13,174,2305,0,4623,-7
13,171,2244,0,3878,-7
17,302,5238,0,4702,-3
20,396,7868,0,5102,0
14,209,3016,0,4866,-6
15,219,3235,0,4736,-5
16,241,3737,0,5765,-4
23,549,12848,1,5412,3
20,397,7905,0,4510,0
18,340,6257,0,5988,-2
8,71,600,0,5124,-12
21,429,8881,1,5728,1
17,273,4507,0,4600,-3
25,602,14772,1,6726,5
16,260,4186,0,4472,-4
18,337,6196,0,5583,-2
22,481,10549,1,5414,2
20,419,8589,1,5345,0
16,272,4490,0,4737,-4
20,407,8216,1,5301,0
20,395,7857,0,3848,0
18,331,6021,0,5627,-2
24,593,14458,1,3294,4
17,283,4770,0,4881,-3
17,300,5201,0,3902,-3
36,1281,45863,1,1515,16
20,408,8227,1,6188,0
22,471,10233,1,6276,2
13,158,1983,0,4176,-7
19,353,6632,0,5038,-1
30,877,25957,1,4984,10
23,535,12374,1,4675,3
27,726,19560,1,4756,7
15,234,3577,0,4599,-5
18,317,5651,0,6659,-2
